Brand,Year,Model,UsedOrNew,Transmission,EngineSize,DriveType,FuelType,FuelConsumptionPer100km,Kilometres,ExteriorColour,CylindersinEngine,BodyType,Seats,Price,City,State
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,7,White,4,Ute / Tray,5,46388,Kirrawee,NSW
Mercedes-Benz,2007,Viano,USED,Automatic,2.1,Rear,Diesel,8.8,228550,Black,4,Wagon,7,21990,Capalaba,QLD
Porsche,2016,Macan,USED,Automatic,3.0,AWD,Premium,8.7,70209,White,6,SUV,5,64950,Glebe,NSW
Holden,2010,Captiva,USED,Automatic,3.2,4WD,Unleaded,11.5,164145,Grey,6,SUV,7,8800,Punchbowl,NSW
Toyota,2017,Corolla,USED,Automatic,1.8,Front,Hybrid,4.1,21931,White,4,Hatchback,5,28990,South Hurstville,NSW
Toyota,2017,RAV4,USED,Automatic,2.5,AWD,Unleaded,8.5,119289,White,4,SUV,5,29990,Mornington,VIC
Mitsubishi,2017,Outlander,USED,Automatic,2.0,AWD,Hybrid,1.9,38597,Grey,4,SUV,5,43990,Alexandria,NSW
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,15,White,4,Ute / Tray,5,42490,Kirrawee,NSW
Ford,2017,Escape,USED,Automatic,2.0,AWD,Diesel,5.6,109723,White,4,SUV,5,22990,Granville,NSW
Land,2011,Rover,USED,Automatic,3.0,4WD,Diesel,9.3,199378,Silver,6,SUV,7,25866,Essendon,VIC
MG,2022,MG3,USED,Automatic,1.5,Front,Premium,6.7,21989,White,4,Hatchback,5,15900,Burwood,NSW
Audi,2019,A4,USED,Automatic,2.0,AWD,Premium,6.3,40772,Black,4,Sedan,5,49800,Rozelle,NSW
Honda,2019,HR-V,USED,Automatic,1.8,Front,Unleaded,6.9,43082,Black,4,SUV,5,27990,Liverpool,NSW
Mitsubishi,2015,Triton,USED,Automatic,2.4,4WD,Diesel,7.6,148084,Silver,4,Ute / Tray,5,33478,Sylvania,NSW
Hyundai,2015,Accent,USED,Manual,1.4,Front,Unleaded,5.9,258732,White,4,Sedan,5,7490,Molendinar,QLD
Volkswagen,2014,Transporter,USED,Automatic,2.0,Front,Diesel,8.1,213898,White,4,Commercial,5,29990,Thornleigh,NSW
Toyota,1998,Landcruiser,USED,Manual,4.5,4WD,Unleaded,0.0,252221,Silver,6,SUV,8,22990,Cheltenham,VIC
Volkswagen,2011,Amarok,USED,Manual,2.0,4WD,Diesel,7.9,253034,White,4,Ute / Tray,5,16980,Minchinbury,NSW
Renault,2021,Koleos,USED,Automatic,2.5,4WD,Unleaded,8.3,18700,White,4,SUV,5,39950,Liverpool,NSW
Mitsubishi,2016,ASX,USED,Automatic,2.0,Front,Unleaded,7.4,108026,Red,4,SUV,5,19990,Castle Hill,NSW
Toyota,2018,Camry,USED,Automatic,2.5,Front,Unleaded,7.8,81518,Silver,4,Sedan,5,27995,Minchinbury,NSW
Volkswagen,2019,Passat,USED,Automatic,1.8,Front,Premium,6.0,108927,Grey,4,Sedan,5,24888,Greenacre,NSW
Volkswagen,2022,Tiguan,DEMO,Automatic,2.0,AWD,Premium,8.9,21,White,4,SUV,7,51990,Liverpool,NSW
Hyundai,2015,I30,USED,Automatic,1.8,Front,Unleaded,7.1,79645,Red,4,Hatchback,5,17990,Concord,NSW
Hyundai,2012,IX35,USED,Automatic,2.0,Front,Unleaded,8.5,200595,Silver,4,SUV,5,10750,Minto,NSW
Jeep,2006,Cherokee,USED,Automatic,3.7,4WD,Unleaded,13.0,172095,Silver,6,SUV,5,12990,Morayfield,QLD
Subaru,2018,Outback,USED,Automatic,3.6,AWD,Unleaded,9.9,52658,White,6,SUV,5,39999,Blacktown,NSW
Kia,2021,Stonic,USED,Automatic,1.4,Front,Unleaded,6.7,16200,Red,4,SUV,5,22990,Arncliffe,NSW
Mercedes-Benz,2013,A45,USED,Automatic,2.0,AWD,Premium,6.9,51180,Red,4,Hatchback,5,47950,Liverpool,NSW
Hyundai,2016,Iload,USED,Automatic,2.5,Rear,Diesel,8.8,109153,White,4,Commercial,3,24800,Smithfield,NSW
Audi,2019,A3,USED,Automatic,1.4,Front,Premium,5.2,73164,White,4,Other,5,31800,Artarmon,NSW
Ford,2014,Focus,USED,Automatic,2.0,Front,Diesel,5.5,133000,Silver,4,Hatchback,5,14990,Molendinar,QLD
Mercedes-Benz,2014,E200,USED,Automatic,2.0,Rear,Premium,6.0,50400,Gold,4,Coupe,4,34950,Rydalmere,NSW
Mazda,2000,323,USED,Automatic,1.6,Front,Unleaded,9.0,211114,White,4,Hatchback,5,4550,Lansvale,NSW
Hyundai,2019,Accent,USED,Manual,1.6,Front,Unleaded,6.3,103880,Grey,4,Hatchback,5,13999,Five Dock,NSW
Audi,2013,TT,USED,Automatic,2.0,AWD,Premium,7.2,96634,White,4,Coupe,4,31950,Granville,NSW
BMW,2017,218D,USED,Automatic,2.0,Front,Diesel,4.2,32217,Silver,4,Hatchback,5,25800,Artarmon,NSW
Hyundai,2015,Accent,USED,Manual,1.6,Front,Unleaded,6.0,157318,White,4,Hatchback,5,11990,Morayfield,QLD
Mazda,2018,CX-9,USED,Automatic,2.5,Front,Unleaded,8.4,14732,Red,4,SUV,7,46990,Mosman,NSW
Toyota,2022,RAV4,USED,Automatic,2.5,AWD,Hybrid,4.8,23212,White,4,SUV,5,56990,Castle Hill,NSW
Mazda,2021,CX-3,USED,Manual,2.0,Front,Unleaded,6.6,53188,Blue,4,SUV,5,24990,Morayfield,QLD
Toyota,2020,Yaris,USED,Automatic,1.5,Front,Hybrid,3.8,56859,White,3,SUV,5,32777,Blacktown,NSW
BMW,2015,X3,USED,Automatic,2.0,4WD,Diesel,5.4,71815,Silver,4,SUV,5,28990,Lilydale,VIC
MG,2019,ZS,USED,Automatic,1.0,Front,Unleaded,6.7,12890,White,3,SUV,5,23880,Brookvale,NSW
BMW,2011,135I,USED,Automatic,3.0,Rear,Premium,8.5,214398,Black,6,Coupe,4,16999,Croydon,NSW
Suzuki,2021,Baleno,USED,Automatic,1.4,Front,Unleaded,5.4,16615,Grey,4,Hatchback,5,21888,Penrith,NSW
Toyota,2007,Landcruiser,USED,Automatic,3.0,4WD,Diesel,9.3,259770,White,4,SUV,8,20990,Morayfield,QLD
Land,2022,Rover,USED,Automatic,3.0,AWD,Diesel,7.2,4368,White,6,SUV,5,299900,Artarmon,NSW
Mazda,2020,CX-5,USED,Automatic,2.5,AWD,Unleaded,7.5,61227,Blue,4,SUV,5,33990,Brookvale,NSW
Nissan,2017,Qashqai,USED,Automatic,2.0,Front,Unleaded,6.9,100023,Grey,4,SUV,5,23990,Blacktown,NSW
Toyota,2021,Corolla,USED,Automatic,1.8,Front,Hybrid,4.2,44200,White,4,Hatchback,5,32888,Liverpool,NSW
Ford,2019,Ranger,USED,Automatic,3.2,4WD,Diesel,8.9,131554,White,5,Ute / Tray,5,50705,Epping,VIC
Ford,1997,Falcon,USED,Automatic,4.0,Rear,Unleaded,12.5,211441,Silver,6,Wagon,5,6950,Penrith,NSW
Mitsubishi,2019,Pajero,USED,Automatic,2.4,4WD,Diesel,8.0,53477,White,4,SUV,7,39990,Alexandria,NSW
Audi,2016,Q5,USED,Automatic,2.0,AWD,Diesel,6.1,40657,Grey,4,SUV,5,38888,Brookvale,NSW
Holden,2014,Colorado,USED,Automatic,2.8,Rear,Diesel,8.8,147106,White,4,Ute / Tray,2,22990,Morayfield,QLD
MG,2023,ZST,NEW,Automatic,1.5,Front,-,6.9,15,Blue,4,SUV,5,29640,Blacktown,NSW
Mitsubishi,2019,Triton,USED,Automatic,2.4,Rear,Diesel,7.5,87740,White,4,Ute / Tray,5,31950,Sylvania,NSW
GWM,2022,Haval,NEW,Automatic,2.0,4WD,Unleaded,8.4,15,White,4,SUV,5,46490,Kirrawee,NSW
MG,2022,HS,NEW,Automatic,1.5,Front,Unleaded,7.3,9,Black,4,SUV,5,34868,Artarmon,NSW
Mazda,2013,3,USED,Automatic,2.0,Front,Unleaded,8.2,191285,Blue,4,Sedan,5,12990,Morayfield,QLD
Audi,2013,Q3,USED,Automatic,2.0,AWD,Premium,7.7,109214,Brown,4,SUV,5,21990,Artarmon,NSW
FPV,2010,F6,USED,Automatic,4.0,Rear,Premium,12.1,157266,Black,6,Sedan,5,59950,Liverpool,NSW
Hyundai,2020,Kona,USED,Automatic,2.0,Front,Unleaded,7.2,35165,Silver,4,SUV,5,29999,Lilydale,VIC
Renault,2022,Koleos,USED,Automatic,2.5,Front,Unleaded,8.1,6530,White,4,SUV,5,39990,Castle Hill,NSW
Lexus,2010,IS250,USED,Automatic,2.5,Rear,Premium,9.7,330147,Silver,6,Sedan,5,5999,Minchinbury,NSW
Hyundai,2010,Imax,USED,Automatic,2.4,Rear,Premium,10.6,211824,White,4,Wagon,8,12999,Elderslie,NSW
Mazda,2011,BT-50,USED,Automatic,3.0,4WD,Diesel,10.4,287886,Grey,4,Ute / Tray,5,20990,Bells Creek,QLD
Mitsubishi,2016,Pajero,USED,Automatic,3.2,4WD,Diesel,9.0,142136,White,4,SUV,7,32500,Jamisontown,NSW
Jaguar,1986,Xjsc,USED,Automatic,5.3,Rear,Unleaded,17.0,136947,Black,12,Convertible,2,69990,Rushcutters Bay,NSW
Mazda,2023,CX-9,NEW,Automatic,2.5,AWD,Unleaded,8.8,7,White,4,SUV,7,78288,Arncliffe,NSW
Ford,2016,Ranger,USED,Automatic,3.2,4WD,Diesel,9.0,182622,White,5,Ute / Tray,5,33990,Minchinbury,NSW
Mitsubishi,2011,Challenger,USED,Automatic,2.5,4WD,Diesel,9.8,190936,Silver,4,SUV,5,17990,Enfield,SA
Holden,2015,Colorado,USED,Automatic,2.8,4WD,Diesel,9.1,157767,Black,4,Ute / Tray,5,32800,Greenacre,NSW
Honda,2016,Jazz,USED,Automatic,1.5,Front,Unleaded,5.8,53148,Silver,4,Hatchback,5,22990,Liverpool,NSW
Subaru,2018,Outback,USED,Automatic,3.6,AWD,Unleaded,9.9,101097,Red,6,SUV,5,31990,Campbelltown,NSW
Lexus,2013,RX450H,USED,Automatic,3.5,4WD,Premium,6.4,86819,White,6,SUV,5,38999,Croydon,NSW
Toyota,2018,Corolla,USED,Automatic,1.8,Front,Hybrid,4.2,45591,White,4,Hatchback,5,37999,Lilydale,VIC
Nissan,2023,Qashqai,DEMO,Automatic,1.3,Front,Premium,6.1,560,White,4,SUV,5,44888,Arncliffe,NSW
Ford,2002,Falcon,USED,Automatic,4.0,Rear,Unleaded,12.5,321255,Red,6,Ute / Tray,2,2995,Wentworthville,NSW
Hyundai,2019,Imax,USED,Automatic,2.5,Rear,Diesel,8.8,165800,White,4,Wagon,8,33990,Enfield,SA
BMW,2012,118I,USED,Automatic,1.6,Rear,Premium,5.8,49427,White,4,Hatchback,5,19800,Rozelle,NSW
Kia,2016,Cerato,USED,Automatic,2.0,Front,Unleaded,7.1,154124,Silver,4,Hatchback,5,13990,Liverpool,NSW
Holden,2014,Colorado,USED,Automatic,2.8,4WD,Diesel,9.4,156597,Blue,4,SUV,7,25995,Minchinbury,NSW
Hyundai,2015,Veloster,USED,Automatic,1.6,Front,Unleaded,6.4,47685,White,4,Hatchback,4,22990,Alexandria,NSW
Volvo,2015,XC90,USED,Automatic,2.0,AWD,Diesel,6.2,157135,White,4,SUV,7,34999,Brookvale,NSW
Honda,2014,CR-V,USED,Automatic,2.2,4WD,Diesel,6.7,61183,Grey,4,SUV,5,21999,Brookvale,NSW
Toyota,2021,RAV4,USED,Automatic,2.5,AWD,Hybrid,4.8,34221,White,4,SUV,5,64990,Castle Hill,NSW
Ford,2019,Endura,USED,Automatic,2.0,Front,Diesel,6.7,96831,Blue,4,SUV,5,31999,Lilydale,VIC
Ford,2018,Mondeo,USED,Automatic,2.0,Front,Diesel,5.1,81087,White,4,Hatchback,5,21990,Strathalbyn,SA
Toyota,2006,Corolla,USED,Automatic,1.8,Front,Unleaded,7.8,222315,Red,4,Sedan,5,6350,Lansvale,NSW
Ford,2016,Ranger,USED,Automatic,3.2,4WD,Diesel,9.2,230441,White,5,Ute / Tray,5,28880,Minchinbury,NSW
Kia,2018,Picanto,USED,Automatic,1.2,Front,Unleaded,5.8,115923,Black,4,Hatchback,5,16388,West Ryde,NSW
Volkswagen,2022,Passat,USED,Automatic,2.0,Front,Premium,6.9,15647,Silver,4,Sedan,5,46880,Blacktown,NSW
Kia,2019,Optima,USED,Automatic,2.4,Front,Unleaded,8.3,54300,Silver,4,Sedan,5,24990,Lindfield,NSW
Subaru,2012,Impreza,USED,Automatic,2.0,AWD,Unleaded,6.8,156472,Black,4,Hatchback,5,14990,Enfield,SA
Nissan,2009,Pathfinder,USED,Automatic,2.5,4WD,Diesel,10.5,236333,Silver,4,SUV,7,6995,Minchinbury,NSW
BMW,2021,X3,USED,Automatic,2.0,Rear,Unleaded,7.4,15240,White,4,SUV,5,65990,Jamisontown,NSW
BMW,2013,328I,USED,Automatic,2.0,Rear,Premium,6.3,101884,Black,4,Sedan,5,19900,Artarmon,NSW
Toyota,2019,Corolla,USED,Automatic,2.0,Front,Unleaded,6.0,78160,Black,4,Hatchback,5,31995,Berwick,VIC
Toyota,2017,Kluger,USED,Automatic,3.5,AWD,Unleaded,9.5,138667,Silver,6,SUV,7,37990,Artarmon,NSW
Mazda,2013,2,USED,Automatic,1.5,Front,Unleaded,6.8,59409,Black,4,Hatchback,5,15995,Minchinbury,NSW
Skoda,2014,Fabia,USED,Automatic,1.2,Front,Unleaded,5.3,72737,White,4,Hatchback,5,14995,Minchinbury,NSW
Holden,2018,Calais,USED,Automatic,3.6,AWD,Premium,9.1,109778,Grey,6,Hatchback,5,29990,Strathalbyn,SA
Mini,2017,Clubman,USED,Automatic,2.0,Front,Premium,5.9,81101,White,4,Wagon,5,34990,Homebush,NSW
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,12,Grey,4,Ute / Tray,5,44085,Kirrawee,NSW
Mercedes-Benz,2021,A180,USED,Automatic,1.3,Front,Unleaded,5.7,20022,Silver,4,Sedan,5,54880,Smeaton Grange,NSW
Audi,2019,Q7,USED,Automatic,3.0,AWD,Diesel,5.9,34580,White,6,SUV,7,74800,Pennant Hills,NSW
Mazda,2015,CX-5,USED,Automatic,2.2,AWD,Diesel,5.7,124085,White,4,SUV,5,23990,Blacktown,NSW
Mitsubishi,2020,ASX,USED,Automatic,2.0,Front,Unleaded,7.6,58132,Red,4,SUV,5,24990,Tweed Heads South,NSW
Ford,2015,Ranger,USED,Automatic,2.2,Rear,Diesel,8.9,194655,White,4,Ute / Tray,5,28995,Minchinbury,NSW
Mercedes-Benz,2004,CLK320,USED,Automatic,3.2,Rear,Unleaded,0.0,213745,Gold,6,Coupe,5,9800,Punchbowl,NSW
Toyota,2018,Corolla,USED,Automatic,1.8,Front,Unleaded,6.1,67820,Red,4,Hatchback,5,24990,Enfield,SA
Toyota,2018,Kluger,USED,Automatic,3.5,Front,Unleaded,9.1,49156,White,6,SUV,7,39990,Alexandria,NSW
Volkswagen,2016,Scirocco,USED,Manual,2.0,Front,Premium,8.1,76892,White,4,Hatchback,4,37990,Homebush,NSW
Mercedes-Benz,2020,S450,USED,Automatic,3.0,AWD,Hybrid,8.2,8399,White,6,Sedan,5,118888,Carlton,NSW
Toyota,2012,Landcruiser,USED,Manual,4.5,4WD,Diesel,11.5,325999,White,8,Ute / Tray,3,49990,Roselands,NSW
Mitsubishi,2017,Triton,USED,Automatic,2.4,4WD,Diesel,7.6,129614,White,4,Ute / Tray,5,32999,Granville,NSW
Skoda,2022,Kamiq,DEMO,Automatic,1.0,Front,Premium,5.0,1232,Silver,3,SUV,5,37990,Mascot,NSW
Nissan,2003,Pulsar,USED,Manual,1.8,Front,Unleaded,7.8,146007,Gold,4,Sedan,5,3990,Molendinar,QLD
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,7,Black,4,Ute / Tray,5,48085,Kirrawee,NSW
Mitsubishi,2020,Outlander,USED,Automatic,2.4,AWD,Unleaded,7.2,56495,Brown,4,SUV,7,28888,Ryde,NSW
BMW,2014,435I,USED,Automatic,3.0,Rear,Premium,7.4,71634,Black,6,Coupe,4,36800,Rozelle,NSW
Holden,2016,Cruze,USED,Manual,1.8,Front,Unleaded,7.0,145064,White,4,Hatchback,5,11990,Enfield,SA
BMW,2017,X1,USED,Automatic,2.0,AWD,Premium,6.6,67704,White,4,SUV,5,36800,Rozelle,NSW
Hyundai,2022,I30,USED,Automatic,2.0,Front,Premium,8.2,14350,White,4,Sedan,5,54888,Liverpool,NSW
Mitsubishi,2013,Outlander,USED,Automatic,2.0,Front,Unleaded,6.6,187716,Grey,4,SUV,5,15989,Minchinbury,NSW
Ford,2022,Puma,USED,Automatic,1.0,Front,Premium,5.3,11284,Grey,3,SUV,5,29888,Warwick Farm,NSW
Mitsubishi,2018,Triton,USED,Automatic,2.4,4WD,Diesel,7.6,69804,White,4,Ute / Tray,5,43800,Greenacre,NSW
Volkswagen,2022,T-ROC,DEMO,Automatic,2.0,AWD,Premium,7.3,14,Grey,4,SUV,5,57990,Chatswood,NSW
Porsche,2019,Cayenne,USED,Automatic,2.9,AWD,Premium,10.0,44800,Black,6,SUV,5,144880,Blacktown,NSW
Honda,2018,CR-V,USED,Automatic,1.5,Front,Unleaded,7.3,123995,Grey,4,SUV,5,28999,Berwick,VIC
Nissan,2018,X-Trail,USED,Automatic,2.5,4WD,Unleaded,8.3,62669,Silver,4,SUV,5,31990,Strathalbyn,SA
Toyota,2008,Hilux,USED,Manual,2.7,Rear,Unleaded,11.0,191428,White,4,Ute / Tray,5,14850,Sylvania,NSW
Holden,2005,Rodeo,USED,Automatic,3.5,4WD,Unleaded,0.0,391968,Red,6,Ute / Tray,5,5999,Chester Hill,NSW
BMW,2015,M3,USED,Automatic,3.0,Rear,Premium,8.3,65112,Yellow,6,Sedan,5,82950,Liverpool,NSW
Volkswagen,2020,Golf,USED,Automatic,1.4,Front,Premium,5.4,22810,Black,4,Hatchback,5,28490,Brookvale,NSW
Volkswagen,2020,Tiguan,USED,Automatic,2.0,AWD,Premium,8.1,51859,White,4,SUV,5,52800,Rozelle,NSW
Honda,2021,Civic,USED,Automatic,1.5,Front,Unleaded,6.3,8524,White,4,Hatchback,5,43888,Narellan,NSW
Toyota,2018,Yaris,USED,Automatic,1.3,Front,Unleaded,6.4,50352,White,4,Hatchback,5,20888,Belmore,NSW
Jeep,2018,Compass,USED,Automatic,2.4,Front,Unleaded,7.9,84230,White,4,SUV,5,21999,Elderslie,NSW
Subaru,2016,Forester,USED,Automatic,2.0,AWD,Premium,7.2,64732,Black,4,SUV,5,35800,Greenacre,NSW
Nissan,2012,Patrol,USED,Automatic,3.0,4WD,Diesel,11.8,228875,Silver,4,SUV,7,32990,Enfield,SA
Ram,2020,1500,USED,Automatic,5.7,4WD,Unleaded,12.2,93862,White,8,Commercial,5,75888,Carlton,NSW
Nissan,2005,Pulsar,USED,Automatic,1.8,Front,Unleaded,7.9,175185,Grey,4,Sedan,5,5550,Lansvale,NSW
Toyota,2009,Hilux,USED,Automatic,4.0,Rear,Unleaded,11.8,423077,White,6,Ute / Tray,4,7499,Chester Hill,NSW
Mercedes-Benz,2017,B200,USED,Automatic,1.6,Front,Premium,5.9,51923,Silver,4,Hatchback,5,23890,Kirrawee,NSW
Volkswagen,2017,Golf,USED,Automatic,2.0,Front,Premium,6.7,58586,White,4,Hatchback,5,30990,Molendinar,QLD
Nissan,2015,X-Trail,USED,Automatic,2.5,4WD,Unleaded,8.3,78291,Red,4,SUV,5,22990,Enfield,SA
Toyota,2017,Corolla,USED,Automatic,1.8,Front,Hybrid,4.1,21398,White,4,Hatchback,5,29990,South Hurstville,NSW
Kia,2018,Stinger,USED,Automatic,3.3,Rear,Unleaded,10.2,114501,Silver,6,Sedan,5,39999,Brookvale,NSW
Holden,2002,Monaro,USED,Automatic,5.7,Rear,Premium,13.0,220369,Green,8,Coupe,4,43990,Minchinbury,NSW
Mini,2017,Cooper,USED,Automatic,2.0,Front,Premium,5.5,28000,White,4,Hatchback,4,41500,Sydney,NSW
Holden,2018,Commodore,USED,Automatic,2.0,Front,Premium,7.7,55912,White,4,Wagon,5,22990,Enfield,SA
Mazda,2014,BT-50,USED,Manual,3.2,4WD,Diesel,8.9,157923,White,5,Ute / Tray,5,35950,Liverpool,NSW
Ford,2015,Territory,USED,Automatic,2.7,Rear,Diesel,8.2,315492,White,6,SUV,5,11950,Penrith,NSW
Nissan,2014,X-Trail,USED,Automatic,1.6,Front,Diesel,5.3,90041,Grey,4,SUV,5,19990,Molendinar,QLD
Toyota,2021,Kluger,USED,Automatic,2.5,AWD,Hybrid,5.6,58455,White,4,SUV,7,59888,Blacktown,NSW
BMW,2019,X7,USED,Automatic,3.0,AWD,Diesel,7.3,70517,Grey,6,SUV,7,98888,Carlton,NSW
Kia,2021,Sorento,USED,Automatic,3.5,Front,Unleaded,9.7,14699,White,6,SUV,7,54990,Arncliffe,NSW
Toyota,2021,Corolla,USED,Automatic,2.0,Front,Unleaded,6.0,27050,White,4,Hatchback,5,27990,Strathalbyn,SA
Toyota,2019,RAV4,USED,Automatic,2.5,AWD,Hybrid,4.8,136608,White,4,SUV,5,44888,Brookvale,NSW
MG,2022,HS,NEW,Automatic,1.5,Front,Hybrid,1.7,-,Silver,4,SUV,5,53690,Artarmon,NSW
Nissan,2016,Navara,USED,Manual,2.3,Rear,Diesel,6.3,162887,Black,4,Ute / Tray,5,28990,Enfield,SA
Jeep,2020,Grand,USED,Automatic,6.2,4WD,Premium,16.8,29464,Silver,8,SUV,5,159990,Arncliffe,NSW
Nissan,2016,Navara,USED,Manual,2.3,Front,Diesel,6.4,191645,White,4,Ute / Tray,4,19888,Bankstown,NSW
Mitsubishi,2017,Pajero,USED,Automatic,2.4,4WD,Diesel,8.0,110720,Silver,4,SUV,5,35999,Lilydale,VIC
Mercedes-Benz,2014,C200,USED,Automatic,2.0,Rear,Premium,6.0,167024,White,4,Sedan,5,25999,Homebush,NSW
Isuzu,2023,MU-X,DEMO,Automatic,3.0,4WD,Diesel,8.3,25,Silver,4,SUV,7,75890,Blacktown,NSW
Hyundai,2019,Elantra,USED,Automatic,2.0,Front,Unleaded,7.4,102464,Grey,4,Sedan,5,19888,Liverpool,NSW
Mazda,2018,2,USED,Automatic,1.5,Front,Unleaded,5.5,11140,Blue,4,Hatchback,5,21990,Enfield,SA
Holden,2013,UTE,USED,Automatic,6.0,Rear,Unleaded,12.4,87585,Grey,8,Ute / Tray,2,39995,Homebush West,NSW
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,22,White,4,Ute / Tray,5,38990,Kirrawee,NSW
Toyota,2017,Hilux,USED,Automatic,2.8,4WD,Diesel,8.5,209078,White,4,Ute / Tray,5,37990,Campbelltown,NSW
Toyota,2019,Landcruiser,USED,Automatic,2.8,4WD,Diesel,8.0,27086,Black,4,SUV,7,69995,Warwick Farm,NSW
Kia,2018,Sportage,USED,Automatic,2.0,AWD,Diesel,6.8,91102,White,4,SUV,5,32990,Enfield,SA
Volkswagen,2019,Golf,USED,Automatic,2.0,Front,Premium,6.7,16284,Black,4,Hatchback,5,39990,Mascot,NSW
Renault,2014,Clio,USED,Automatic,1.6,Front,-,6.3,92667,Red,4,Hatchback,5,21705,Epping,VIC
Mercedes-Benz,2018,A250,USED,Automatic,2.0,AWD,Premium,6.7,36952,White,4,Hatchback,5,39990,Haberfield,NSW
Honda,2006,Civic,USED,Automatic,1.8,Front,Unleaded,7.2,99000,Grey,4,Sedan,5,9949,Lansvale,NSW
Ford,2010,Falcon,USED,Automatic,4.0,Rear,Unleaded,10.1,521771,Silver,6,Sedan,5,6880,Minchinbury,NSW
Mazda,2016,CX-3,USED,Automatic,2.0,Front,Unleaded,6.1,104105,Grey,4,SUV,5,23950,Granville,NSW
Ford,2017,Ranger,USED,Automatic,2.2,4WD,Diesel,8.1,158001,White,4,Ute / Tray,5,28990,Enfield,SA
Mercedes-Benz,2018,C200,USED,Automatic,2.0,Rear,Hybrid,6.5,46467,Grey,4,Sedan,4,46888,Smeaton Grange,NSW
Holden,2011,Commodore,USED,Manual,3.6,Rear,Unleaded,10.2,193604,Red,6,Sedan,5,24950,Liverpool,NSW
Volkswagen,2023,T-Cross,NEW,Automatic,1.0,Front,Premium,5.4,10,Grey,3,SUV,5,42990,Chatswood,NSW
Audi,2020,Q7,USED,Automatic,3.0,AWD,Diesel,5.9,89539,White,6,SUV,7,79800,Rozelle,NSW
Mitsubishi,2020,Triton,USED,Automatic,2.4,4WD,Diesel,8.6,52990,Orange,4,Ute / Tray,5,52990,Lilydale,VIC
Mercedes-Benz,2018,C63,USED,Automatic,4.0,Rear,Premium,8.6,36191,White,8,Sedan,4,108888,Carlton,NSW
Nissan,2018,X-Trail,USED,Automatic,2.0,4WD,Diesel,6.0,125638,White,4,SUV,5,24990,Strathalbyn,SA
Subaru,2022,Forester,USED,Automatic,2.5,AWD,Unleaded,7.4,13519,Silver,4,SUV,5,45777,Narellan,NSW
Audi,2004,A3,USED,Manual,1.6,Front,Premium,6.7,138000,Grey,4,Hatchback,5,6995,Minchinbury,NSW
Mazda,2016,3,USED,Automatic,2.0,Front,Unleaded,5.8,44101,Silver,4,Hatchback,5,21800,Chatswood,NSW
Toyota,2018,Camry,USED,Automatic,2.5,Front,Hybrid,4.2,113992,White,4,Sedan,5,33888,Belmore,NSW
Audi,2020,Q3,USED,Automatic,1.4,Front,Premium,7.2,24969,Grey,4,SUV,5,50880,Zetland,NSW
Lexus,2018,RX300,USED,Automatic,2.0,Front,Premium,8.1,86384,White,4,SUV,5,48888,Carlton,NSW
Mazda,2017,CX-5,USED,Automatic,2.0,Front,Unleaded,6.4,165305,Blue,4,SUV,5,20890,Brookvale,NSW
Toyota,2019,Corolla,USED,Automatic,1.8,Front,Unleaded,6.6,47992,Blue,4,Sedan,5,25990,Enfield,SA
GWM,2023,UTE,NEW,Automatic,2.0,4WD,Diesel,9.4,7,White,4,Ute / Tray,5,47490,Kirrawee,NSW
Hyundai,2021,I30,USED,Automatic,2.0,Front,Premium,8.5,4231,Grey,4,Hatchback,5,65990,Blacktown,NSW
Kia,2013,RIO,USED,Manual,1.4,Front,Unleaded,5.6,68913,White,4,Hatchback,5,10990,Arncliffe,NSW
Holden,2011,Cruze,USED,Automatic,1.8,Front,Unleaded,7.4,108852,Silver,4,Sedan,5,6999,Elderslie,NSW
Land,2020,Rover,USED,Automatic,2.0,AWD,Premium,8.1,23479,Black,4,SUV,5,75888,Smeaton Grange,NSW
Mazda,2023,CX-5,DEMO,Automatic,2.5,Front,Unleaded,7.5,120,White,4,SUV,5,41500,Kirrawee,NSW
Kia,2014,Sportage,USED,Automatic,2.0,Front,Unleaded,8.8,113640,Silver,4,SUV,5,20999,Lilydale,VIC
Ford,2010,Mondeo,USED,Automatic,2.0,Front,Diesel,6.2,362847,Blue,4,Wagon,5,3999,Chester Hill,NSW
MG,2022,HS,USED,Automatic,1.5,Front,Hybrid,1.7,510,-,4,SUV,5,43990,Revesby,NSW
Holden,2014,Cruze,USED,Automatic,1.8,Front,Unleaded,7.4,110851,White,4,Sedan,5,13990,Enfield,SA
Mazda,2021,MX-30,USED,Automatic,2.0,Front,Hybrid,6.4,43204,Grey,4,SUV,5,28950,Penrith,NSW
Hyundai,2014,Santa,USED,Automatic,2.2,AWD,Diesel,7.3,138870,Black,4,SUV,7,24990,Minchinbury,NSW
Mercedes-Benz,2018,C300,USED,Automatic,2.0,Rear,Premium,7.0,72079,Silver,4,Sedan,4,42990,Lilydale,VIC
Mercedes-Benz,2014,A45,USED,Automatic,2.0,AWD,Premium,6.9,110873,Grey,4,Hatchback,5,33996,Liverpool,NSW
